0氹	[tam]\n1. to cajole someone\n2. to pacify someone who is angry
行街	[hàahng gāai]\nto go out
行貨	[hòhng fo]\n(trade goods)\nordinary goods, goods which are "nothing special".\n[hóng fo]\ngoods which licensed for import, as opposed to "parallel imports".
行路上廣州	[hàahng louh séuhng gwóng jāu]\n(walks to Guangzhou stupid prick)\na rhyme indicating that someone is stupid, in which the first part is said out loud and the obscene second part is understood.
行路唔帶眼	[hàahng louh m4 daaih ngáahn]\nto not lok where one is going (used to complain at someone who has bumped into one).
行路打倒褪	[hàahng louh dá dou tan]\n(walking backwards)\nto suffer a misfortune, to experience a reversal of fortune.
行運一條龍	[hàahng wahn yāt tìuh lùhng]\n(lucky as a dragon)\nhaving good fortune
街	[gāai]\na street
街市	[gāai síh]\n1. market\n2. the airport (taxi driver jargon)
街數	[gāai sou]\na debt
街鐘	[gāai jūng]\n(street hour)\n1. the paid time of a nightclub hostess bought our from a club for the night\n2. the hourly rate for taking a hostess out of a club, a "bar-fine"
街鐘宵夜殺馬	[gāai jūng, sīu yéh, saat máh]\n(bar-fine, late supper, kill horse)\nthe sequence of events on a hostess being bought out of a nightclub, i.e. getting "bar-fined", having supper and having sex with the client.
衡	[hàhng]\n1. to weigh\n2. great, powerful, mighty
衣	[yī]\nclothes
衣食無憂	[yī sihk mòuh yāu]\nto have no worries about money, to be comfortably well-off
衣食父母	[yī sihk fuh móuh]\n(food and clothing parents)\nan employer, a patron, someone who is a source of financial support
表	[bíu]\na prefix which mainly denotes cousins with a different surname
表叔	[bíu sūk]\n1. maternal uncle, male younger than father\n2. a man from mainland China.
表妹	[bíu mūi]\n1. maternal younger female cousin\n2. a girl from mainland China
表姐	[bíu jé]\n1. maternal older female cousin\n2. a young woman from mainland China.
表嫂	[bíu sóu]\n1. maternal aunt\n2. a woman from mainland China.
表錯情	[bíu cho chìhng]\nto show the wrong emotion, to react inappropriately having misunderstood someone's meaning.
衫	[sāam]\nclothes
衰	[sēui]\n1. bad, irritating, useless, annoying\n2. to be arrested or convicted of an offence\n3. losing face
衰乜嘢	[sēui māt yéh]\na question asked in the police station or prison, as a way of finding out the crime that the addressee is said to have committed, "what did they get you for?", "what are you in for?".
衰人	[sēui yàhn]\n(bad person)\nun unpleasant person
衰仔	[sēui jái]\na term expressing irritation, anger or mock irritation, used for a man, a "rascal", a "pain", a "naughty boy".
衰佬	[sēui lóu]\na term expressing irritation, anger, or mock irritation, used for a man, a "rascal", a "pain".
衰公	[sēui gūng]\na term expressing irritation, anger, or mock affectionate irritation, used for a man, a "rascal", a "pain".
衰到冇人有	[sēui dou móuh yàhn yáuh]\nextremely nasty or bad (a person)
衰到冇得頂	[sēui dou móuh dāk díng]\nreally unpleasant; extremely obnoxious
衰到貼地	[sēui dou tip déi]\nextremely nasty or bad
衰十一	[sēui sahp yāt]\n(to commit eleven)\n1. to have sex with a minor\n2. to be convicted of having sex with a minor (from the eleven-character-phrase used in the wording of the charge, 與未成年少女發生性行為 [yúh méih sìhng nìhng siu néuih faat sāng sing hàhng wàih]).
衰咗	[sēui jó]\n1. to have made a mistake, to have failed\n2. to be caught doing something wrong
衰女	[sēui néui]\na term expressing irritation, anger, or mock irritation, used for a girl or a young woman, a "rascal", a "pain", a "naughty girl".
衰女包	[sēui néui bāau]\na term expressing irritation, anger, or mock irritation, used for a girl or a young woman, a "rascal", a "pain", a "naughty girl".
衰婆	[sēui pó]\na term expressing irritation, anger, or mock affectionate irritation, used for a woman, a "bitch".
衰收尾	[sēui sāu méih]\nto fail in the end, to "fail at the last fence".
衰格	[sēui gaak]\nof bad character
衰款	[sēui fún]\nnasty looking, of bad quality; of low quality
衰相	[sēui seung]\n1. an ugly face\n2. an angry face\n3. a bad situation
衰神	[sēui sàhn]\n(bad spirit)\nan unpleasant person
衰衰噉	[sēui sēui gám]\nannoying, disgusting, irritating
衰邊瓣	[sēui bīn faahn]\na question asked in the police station or prison, as a way of finding out the crime that addressee is said to have committed, "what did they get your for?", "what are you in for?".
衰鬼	[sēui gwái]\na term expressing irritation, anger, or mock affectionate irritation, used for a man, a "rascal", a "pain".
衰鬼嘢	[sēui gwái yéh]\na nuisance, an irritation, a "pain in the neck"
衰鬼豆	[sēui gwái dáu]\nto be naughty, to be a nuisance; a pest
袈裟	[gā sā]\n1. monk's robe\n2. clothes, triad robes (triad jargon)
袋	[doih/dói]\n1. bag\n2. a condom (short form of 避孕袋 beih yahn dói)\n3. scrotum (from 春袋 chēun dói)
袋袋平安	[doih doih pìhng ōn]\n(every pocket is secure)\nto acquire and keep safe a sum of money (a pun on 代代平安 doih doih pìhng ōn which is a New Year good wish meaning "peace on each generation").
裙	[kwàhn]\na dress; skirt
裙拉褲甩	[kwàhn lāai fu lāt]\n(the skirt pulled up and pants falling down)\nto be in a great hurry.
裙腳仔	[kwàhn geuk jái]\na man who is dependent on his family, who cannot take care of himself.
補	[bóu]\nto repair; to add to
補數	[bóu sou]\nto get revenge or compensation for a slight or a wrong.
補水	[bóu séui]\n(to add water)\na payment for overtime work.
補習天王	[bóu jaahp tīn wòhng]\n(tutorial king)\na successful entrepreneur running a large scale tutorial school opeartion.
補處	[bóu chyúh]\nto have one's virginity restored, a surgical procedure to restore a woman's virginity.
補鑊	[bóu wohk]\n(to repair a wok)\n1. to get a problem fixed\n2. to get someone out of a mess
裝	[jōng]\n1. to equip\n2. to install\n3. to peep\n3. to cause trouble, to make difficulties, to trap someone
裝假狗	[jōng gá gáu]\n1. false breasts, "falsies"\n2. to behave prententiously, to put on airs
裝彈弓	[jōng daahn gūng]\n(to instal a spring)\nto set a trap
裝模作樣	[jōng mòuh jok yeuhng]\nto behave as if one knows everything, to be a know-it-all; to pretend to be something one is not.
褔利	[fūk leih]\nbenefit, advantage
褪軚	[tan táaih]\nto retreat from one's position when confronted by a change in circumstances
褲	[fu]\ntrousers
褲穿窿	[fu chyūn lūng]\n(having a hole in one's trousers)\nto have no money
襟	[kām]\n1. a lapel\n2. durable
襟兄弟	[kām hīng daih]\n(men who marry sisters)\ntwo men sleeping with the same woman.
襟計	[kām gai]\na large amount of money
襯	[chan]\nto make a match
襯家	[chan gā]\n1. in-laws
西	[sāi]\n1. west\n2. often used as a euphemism for the obscene term for "vagina", 閪 [hāi]
西文	[sāi màhn]\na foreign language (especially a Western language)
西斜	[sāi chèh]\n(west oblique)\na house or a flat with a west window deemed undesirable because of the hot afternoon sun beaming through the window
西洋仔	[sāi yèuhng jái]\n(Western Ocean boy)\n1. a foreigner, a westerner\n2. (in Macao) a Portuguese\n3. (in Macao) a Macanese (someone of mixed Chinese-Portuguese background, or a Chinese who culturally identifies with Portugal)
西洋菜	[sāi yèuhng choi]\n(Western Ocean vegetable)\na foreign girl or young woman, a western girl or young woman
西班牙蒼蠅	[sāi bāan ngàah chōng yìhng]\n(Spanish fly)\na preparation used as an aphrodisiac, made from a beetle, "Spanish fly"
西裝友	[sāi jōng yáu]\na man in a suit, a man who wears business suits, a "suit"
西頂	[sāi díng]\na customer who is a westerner (taxi driver jargon)
要人	[yiu yàhn]\nan important person
要生要死	[yiu sāang yiu séi]\nto be hysterical, to be out of one's mind (e.g. with grief)
覆	[fūk]\nto reply
覆卓	[fūk cheuk]\n1. to take revenge, to fight back\n2. to repeat an action, to go back again
覆灼	[fūk cheuk]\n1. to take revenge, to fight back\n2. to repeat an action, to go back again
見	[gin]\nto see
見一步行一步	[gin yāt bouh hàahng yāt bouh]\nto take things as they come, to deal with things one step at a time.
見人講人話見鬼講鬼話	[gin yàhn góng yàhn wá, gin gwái góng gwái wá]\n(on meeting a human, one speaks human language, on meeting a ghost, one speaks ghost language)\nto try to please everybody, to adapt one's manner to the people one is with, to have many faces, to be insincere
見步行步	[gin bouh hàahng bouh]\nto take things as they come, to deal with things one step at a time
見牙唔見牙	[gin ngàh m4 gin ngáahn]\n(to see the teeth not the eyes)\nto smile broadly; smiling broadly
見紅	[gin hùhng]\n1. to see blood\n2. bleeding
見過鬼怕黑	[gin gwo gwái pa hāak]\n(having seen a ghost, one fears the dark)\na bad experience makes one cautious, "once bitten twice shy".
見鑊打鑊	[gin wohk dá wohk]\n1. an expression of a willingess to meet any challenge or threat whenever the occasion arises\n2. a threat that the speaker will attack the addressee whenever their paths cross
見高就拜見低就踩	[gin gōu jauh baai, gin dāi jauh cháai]\n(bow to the high-ups, trample on the lower orders)\nto flatter those above one and bully those below, to be a snob, to treat people differently according to their status
見高拜見低踩	[gin gōu baai gin dāi cháai]\n(bow to the high-ups, trample on the lower orders)\nto flatter those above one and bully those below, to be a snob, to treat people differently according to their status
見鬼咩	[gin gwái mē]\n(did you see a ghost?)\nused to express scepticism about a story someone has told, "a likely story!".
規	[kwāi]\nrules
親戚	[chān chīk]\nrelatives
親戚到	[chān chīk dou]\none's period has arrived
親戚巾	[chān chīk gān]\na sanitary napkin
親生仔不如近身錢	[chān sāang jái bāt yùh gahn sān chìhn]\n(one's own son is not as close as one's own money)\nhaving one's own money is safer than relying on one's children.
覺	[gaau]\nto sleep
覺覺豬	[gàauh gāau jyū]\nto go to sleep, to "go sleepy-byes" (child's language)
觀	[gūn]\nto look at
觀音兵	[gūn yām bīng]\n(Goddess of Mercy soldier)\na man who runs around looking after a woman, a man dominated by his wife, girlfriend, etc.
觀音坐蓮	[gūn yām chóh lìhn]\na sexual position with the woman sitting on top of the man
訂	[dehng]\n1. to reserve\n2. to book, to place an order\n3. a location, a place
計	[gai]\nto calculate
計仔	[gái jái]\na neat plan, a smart idea
計數	[gái sou]\n1. to calculate\n2. to settle a score, to reckon up with an enemy
計條數	[gái tìuh sou]\n1. to calculate\n2. to settle a score, to reckon up with an enemy
許	[héui]\n1. to promise\n2. to approve\n3. to expect
診	[chán]\n1. to examine\n2. to have sex, to "screw"
詐	[ja]\nto pretend
詐假意	[ja gā yī]\nto pretend, to fake an action
詐傻扮懵	[ja sòh baahn múng]\nto play the fool, to act stupid
詐嗲	[ja dé]\nto sulk, to behave like a spoilt child
詐型	[ja yìhng]\n1. to be upset, to be angry, to complain, to moan\n2. to bluff, to act the role of, to pretend, to play the fool
詐嬌	[ja gīu]\nto sulk, to behave like a spoilt child
詐糊	[ja wú]\n1. to call out a winning hand in error (in mahjong)\n2. to have a goal disallowed (soccer jargon)\n3. to assume that one has been offered a prime role but be disappointed (movie star).
詐詐諦諦	[ja ja dai dai]\nto pretend
詐諦	[ja dai]\nto pretend
試	[si]\nto try
試鐘	[si jūng]\nto learn the trade of a prostitute, to get "broken in" as a prostitute
話	[wah]\nto say
話之	[wah jī]\nused to express indifference on the part of the speaker, "I don't give a damn", "I don't care" .
話事	[wah sih]\n(to have the say)\nto be the one in charge, the one with the final say
話事人	[wah sih yàn]\nthe person in charge, the person with the final say
話口未完	[wah háu meih yùn]\nused when something happens when one is just talking about it (e.g. one is discussing the fact that the power keeps off and it is suddenly cut again).
話唔埋	[wah m4 màaih]\nmay easily, possibly, one day, who knows (of an eventuality).
話撚之	[wah lán jī]\na vulgar expression of indifference, "never fucking mind", "who gives a fuck?".
話柄	[wah beng]\na hold over someone, an excuse to harm someone (used in warnings, as in "don't do that or you will give him an excuse to get back at you")
話氣	[wah hei]\ntone, tone of voice, manner of speech
話知	[wah jī]\nused to express indifference on the part of the speaker, "I don't give a damn", "I don't care" .
話知你	[wah jī léih]\n a dismissive exclamation, "do what you like!", "it's none of my business!".
話頭醒尾	[wah tàu síng méih]\n1. smart, clever\n2. to be able to take a hint, to be very quick "on the uptake".
話齋	[wah jāai]\nused when citing what someone has said as worth taking account of.
該	[gōi]\nought, should
該偎囉	[gōi wūi lo]\nan expression of regret or mock-regret at what has happened to someone, "what a shame!".
該死囉	[gōi séi lo]\nan expression of irritation or anger, implying that someone has got the fate they deserve, "serves you right!", "serves them right!".
認	[yihng]\n1. to admit\n2. to recognise
認低威	[yihng dāi wāi]\n(confessing one's low dignity)\nto admit being inferior, to be humble, to lose face
認叻	[yihng lēk]\n(to claim to be smart)\nto brag; to boast
認屎認屁	[yihng sí yihng pei]\n(claim shit and claim fart)\nto be boastful and arrogant
認親認戚	[yihng chān yihng chīk]\n(to recognise someone as a relation)\nto seek aggressively a close relationship with someone.
誓	[saih]\nan oath
誓神劈願	[saih sàhn pek yuhn]\n(to swear to a god and make a pledge)\nto swear a solemn oath
誓願當食生菜	[saih yuhn dong sihk sāang choi]\n(to swear an oath as if eating lettuce)\nto make easy promises one is not intending to keep
調	[diuh]\nto transfer
調倉	[diuh chōng]\nto transfer between cells in prison, to change cells.
請	[chéng]\nto invite
請帖	[chéng típ]\n1. invitation card\n2. a parking ticket
請槍	[chéng cheūng]\nto ask other people to do something that one should do oneself.
請鎗	[chéng cheūng]\nto ask other people to do something that one should do oneself.
請飲咖啡	[chéng yám ga fē]\n(to invite for coffee)\nto bring a suspect in for questioning (ICAC)
論	[leuhn]\nto discuss
論盡	[leuhn jeuhn]\nclumsy
論論盡盡	[leuhn leuhn jeuhn jeuhn]\nvery clumsy
諗	[nám]\n1. to think\n2. to consider
諗唔開	[nám m4 hōi]\nto be unable to cope, to be at the end of one's tether
諗埋一面	[nám màaih yāt mihn]\nto only think of something bad
諗掂	[nám dihn]\nto sort something out, to think what to do
諗縮數	[nám sūk sou]\nto be cunning or crafty, to act in a tricky way
諗頭	[nám tàuh]\nideas or solutions to problems
諦	[dai]\nto mock, to speak sarcastically or iconically about someone.
諸	[jyū]\nall, various
諸事	[jyū sih]\n(various matters)\nnosy
諸事八卦	[jyū sih baat gwa]\n(various matters eight diagrams)\nnosy
諸事婆	[jyū sih pó]\n(various matters woman)\na gossip, a trouble-maker
諸事理	[jyū sih lēi]\na gossip, a nosy person
諸多事幹	[jyū dō sih gon]\nnosy, interfering
謀	[màuh]\n1. to plan\n2. to plot
謀人寺	[màuh yàhn jí]\n(a temple where people are murdered)\na business that charges excessive prices (e.g. a hotel, a restuarant, etc.).
講	[góng]\nto talk
講三字經	[góng sāam jih gīng]\n(to talk three-character classic)\nto use swear words
講三講四	[góng sāam góng sei]\n(to talk three talk four)\nto gossip
講乜撚嘢	[góng māt lán yéh]\nan obscene and aggressive expression used to challenge someone, to dismiss what they are saying, to make them stop talking, often carrying an implied threat, "you're fucking full of shit!", "who the fuck are you?".
講乜春呀	[góng māt chēun a?]\na challenge to what someone is saying, "what are you bullshitting about?".
講你老母	[góng néih lóuh móu]\n(to speak your mother)\nan aggressive and insulting way of telling someone to stop talking, "will you fucking shut up!".
講口唔講手	[góng háu m4 góng sáu]\nto talk but not act, to be "all talk and no action".
講口齒	[góng háu chí]\n1. to keep a promise, to keep one's word\n2. trustworthy
講句駁句	[góng geui bok geui]\nto keep arguing, to talk back, to continue to raise irritating objections
講唔埋欄	[góng m4 màaih lāan]\n(talk not wholesale market)\n1. to be unable to reach a consensus\n2. to be unable to find common ground for discussion\n3. the sides are still far apart
講嘢呀	[góng yéh àh?]\n(are you talking?)\nused to challenge someone, to dismiss what they are saying, to make them stop talking, often carrying an implied threat of violence, "you're full of shit!", "who the hell are you?".
講嘢有骨	[góng yéh yáuh gwāt]\nironic, not speaking directly
講多無謂	[góng dō mòuh waih]\nthere is no use talking, there is nothing more to say, "talk is cheap", "let's get on with it".
講數	[góng sou]\n(to talk number)\nto settle a dispute, to negotiate terms of agreement
講是非	[góng sih fēi]\nto gossip
講波	[góng bō]\na commentary on a football match
講究	[góng gau]\n1. to be particular about\n2. to have a good eye for, or good taste in (clothes, food, etc.).
講笑搵第樣	[góng siu wán daih yéung]\n(if you want to joke, find something else)\nused to dismiss a joke or suggestion, "this is no laughing matter".
講耶穌	[góng yèh sōu]\n(to talk of Jesus)\n1. to preach\n2. to lecture\n2. to moralise in an empty, pompous or foolish way.
講聲對唔住	[góng sēng deui m4 jyuh]\nto apologise
講鬼話	[góng gwái wá]\nto talk nonscene, to talk bullshit
謝	[jeh]\n1. wither\n2. tired, worn out, exhausted\n3. in a bad situation\n4. beaten to submission\n4. dead
謝皮	[jeh pèih]\n(wither skin)\nto die
識	[sīk]\nto know
識...老鼠	[sīk...lóuh syú]\nto not know someone, to not recognise someone as having authority or status\n●我識你老鼠 [ngóh sīk néih lóuh syú] I've never heard of you.
識do	[sīk dū]\nto know what is best to do, to know the right way to proceed
識做	[sīk jouh]\n1. to know what is best to do\n2. to need no further instructions
識少少，扮代表	[sīk síu síu, baahn doih bíu]\n(to know a little but pretend to be a representative)\nused to criticise someone who is aggressively assertive but does not know what they are talking about
識撈	[sīk lōu]\n1. to know how to make money\n2. to know what is best to do
識貨	[sīk fo]\n(to know the goods)\nto have good taste, to know how to choose, to have a good eye for something
識趣	[sīk chui]\nto know what is best to do
識飲識食	[sīk yám sík sihk]\n(to know how to drink and how to eat)\nto enjoy life to the full, to enjoy the pleasures of life
讀	[duhk]\nto study
讀勝	[duhk sing]\n(to read win)\nto read books, to study (a euphemism used by gamblers because 書 syū "book" is homonymous with 輸 syū "lose").
讀屎片	[duhk sí pín]\n(to read diaper)\n1. to be ignorant\n2. to have studied something useless, to have learned nothing while studying
讀贏	[duhk yèhng]\n(to read win)\nto read books (a euphemism used byb gamblers because 書 syū "book" is homonymous with 輸 syū "lose").
變	[bin]\nto transform
變態	[bin taai]\nabnormal; perverted.
變態佬	[bin taai lóu]\nan abnormal man, a sexual pervert
變態婆	[bin taai pòh]\nan abnormal woman, a sexual pervert
谷住度氣	[gūk jyuh douh hei]\n(to hold one's breath)\nto contain one's anger, to "bottle up" one's rage.
谷氣	[gūk hei]\nangry, bad tempered, moody, in a bad mood
谷精上腦	[gūk jīng séuhng nóuh]\n(to have sperm pumping up to the brain)\n(of a man) to be sexually frustrated, to have not had sex in a long time.
豆	[dáu]\nbeans
豆丁	[dauh dēng]\n(bean)\na small child, a kid
豆泥	[dauh nàih]\nof low quality; poor in quality (e.g. performance at work, in exams, etc.).
豆泥餐廳	[dauh nàih chāan tēng]\na shabby restaurant
豆皮	[dauh pèih]\n(bean skin)\npock-marked; freckled
豆皮佬	[dauh pèih lóu]\na man with a pock-marked face.
豆腐	[dauh fuh]\n1. bean curd, tofu\n2. weak
豆腐刀	[dauh fuh dōu]\n(bean curd knife)\nan indecisive person, a "fence-sitter".
豆腐婆	[dauh fuh pó]\n(bean curd woman)\na lesbian
豆腐膶	[dauh fuh yéun]\n(bean curd liver)\nvery small, tiny (usually applied to an apartment).
豆釘	[dauh dēng]\n(bean)\na small child, a kid
豈	[héi]\n1. how\n2. what
豈勢咁	[héi sai gám]\nas much as possible, as extreme as possible
豈有此理	[héi yáuh chí léih]\n(how come there is this reason?)\nan expression of anger, strong irritation, "how outrageous!".
豪	[hòuh]\n1. brave\n2. to be generous\n3. to be proud, to be successful\n4. generous-minded
豪爽	[hòuh sóng]\nto be generous
豬	[jyū]\n1. a pig\n2. a virgin
豬丙	[jyū bíng]\n(pig name)\nan idiot
豬仔Plan	[jyū jái plēn]\n(piglet plan)\nan insurance scheme specifically for children and young people (insurance agent's jargon).
豬兜	[jyū dāu]\n(pig dish)\nan idiot
豬咁蠢	[jyū gam chéun]\n(as stupid as a pig)\nvery stupid
豬嘜	[jyū māk]\n(pig brand)\nan idiot
豬噏	[jyū āp]\n(pig talk)\nto talk nonsense.
豬扒	[jyū pá]\n(pork cutlet)\nan ugly or fat woman
豬朋狗友	[jyū pàhng gáu yáuh]\nto have friends who are a bad influence, to have friends with bad habits or low morals.
豬標	[jyū bīu]\n(pig dart)\nan idiot
豬油包	[jyū yàuh bāau]\nused to describe someone moving or reacting slowly or apathetically.
豬泵兜	[jyū damn dāu]\n(pig hanging dish)\nan idiot
豬籠入水	[jyū lùhng yahp séui]\n(pig basket enter water)\nto have many different ways to make money, to have money coming from many different enterprises or sources.
豬頭	[jyū tàuh]\n(pig's head)\nbadly beaten
豬頭丙	[jyū tàuh bíng]\na fool, a blockhead
豬頭喇叭咀	[jyū tàuh la bā jéui]\n(pig's head trumpet mouth)\nbadly beaten
豬頭嘜	[jyū tàuh māk]\nan idiot
豬頭骨	[jyū tàuh gwāt]\nan unprofitable business, a business in which it is hard to make money.
豬髧兜	[jyū damn dāu]\n(pig hanging dish)\nan idiot
豬鳩	[jyū gāu]\n(pig prick)\na generic insult, "bastard", "shit".
貓	[māau]\n1. a cat\n2. to be drunk\n3. to be high on drugs
貓仔	[māau jái]\nkitten
貓咗	[māau jó]\n1. to be drunk\n2. to be high on drugs
貓尿	[māau liuh]\n(cat's urine)\ntears
貓機	[māau gēi]\n(cat device)\na device for detecting mobile short-wave radios when used by taxi and truck drivers (taxi driver jargon).
貓王	[māau yéung]\n(cat face)\n1. an ugly face\n2. an unwelcome "face", i.e. an unwelcome person
貓鬚	[māau sōu]\ncat whiskers
貔貅	[pèih yāu]\n(legendary leopard)\nbadly behaved children
負	[fu]\nnegative
負氣	[fu hei]\n(negative air)\nto be grumpy
財	[chòih]\nwealth
財不可露眼	[chòih bāt hó louh ngáahn]\n(money should not be exposed to the eyes)\ndon't flaunt your wealth.
財主佬	[chòih jyú lóu]\na rich man.
財爺	[chòih yèh]\n1. a very rich person\n2. the financial secretary of the Hong Kong Government.
財神爺	[chòih sàhn yèh]\n(wealth god)\n1. a very rich person\n2. the financial secretary of the Hong Kong Government.
財路	[chòih louh]\na way of making money, a profitable source of income, a good line of business.
貢	[gung]\n1. to move around an area\n2. to spend most of one's time in an area
貨	[fo]\n1. goods, product\n2. money\n3. stolen goods\n4. drugs
貨櫃佬	[fo gwaih lóu]\na container truck driver
貨色	[fo sīk]\n1. type of goods\n2. a type, kind of person, character
貪	[tāam]\ngreedy
貪口爽	[tāam háu sóng]\nto speak without thinking, to speak rashly or thoughtlessly
貪威識食	[tāam wāi sīk sihk]\nsomeone who likes to be the centre of attention
貪字得個貧	[tāam jih dāk go pàhn]\n(the written character for "greed" lead to that for "poverty")\nbeing greedy will lead one into poverty
貪得意	[tāam dāk yi]\ncurious
責袋	[jaak dói]\nused to refer to spending money, money give to "tide someone over", to "keep someone going".
貴	[gwai]\nexpensive
貴利	[gwai léi]\n(expensive profit)\nloan-sharking
貴利佬	[gwai léi lóu]\na loan-shart, a usurer
貴到飛起	[gwai dou fēi héi]\nextraordinarily expensive
貴夾唔飽	[gwai gaap m4 báau]\n(expensive and not enough to satisfy)\nover-priced, not good value and not practical.
買	[máaih]\n1. to buy\n2. to bet, to place a bet on\n3. to kill, to have killed
買full鐘	[máaih fū jūng]\n(to buy the full hours)\nto pay to take out a hostess from a night-club, to pay a "bar-fine".
買全鐘	[máaih chyùhn jūng]\n(to buy the full hours)\nto pay to take out a hostess from a night-club, to pay a "bar-fine".
買大	[máaih daaih]\nto defecate
買大細	[máaih daaih sai]\n(to gamble at big and small)\nrisky, unpredictable (business, venture)
買定離手	[máaih dihng lèih sáu]\nan instruction in gambling games for the gamblers to place no more bets and to keep their hands off the table.
買少見少	[máaih síu gin síu]\n(not many to buy, not many to see)\nto become increasingly scarce.
買板唔知埞	[máaih báan m4 jī dehng]\n(don't know where to buy wood for coffin)\n1. what the hell are you playing at\n2. who do you think you are?
買棺材唔知埞	[máaih gūn chòih m4 jī dehng]\n(don't know where to buy coffin)\n1. what the hell are you playing at?\n2. who do you think you are?
買水	[máaih séui]\na ceremony carried out by the eldest son for a dead parent.
買贏	[máaih yèhng]\nto bet on, to bet that someone or something will win.
買起	[máaih héi]\n(to buy up)\n1. to kill\n2. to injure someone
買鐘	[máaih jūng]\nto buy the time of a nightclub hostess or prostitute, to take a hostess out of the club for sex
買餅	[máaih béng]\nYuen Long, a place in the western New Territories of Hong Kong.
貼	[tip]\nto paste\n[tīp]\nto guess
貼佬	[tip lóu]\n(extra bloke)\nto give money secretly to one's lover (said of a married woman)
貼堂	[tip tòhng]\nto let everyone know, to announce something to all the world
貼士	[tip sí]\n(<tips)\na tip, a hint
貼街招	[tip gāai jīu]\nto let everyone know, to announce something to all the world
貼錢買難受	[tip chín máaih laahn sauh]\nto pay money but get treated badly, to get bad service
貼錯門神	[tip cho mùhn sàhn]\n(to paste up the door gods wrongly)\nto become hostile, to turn aggressive and nasty (since the door gods are normally pasted up so that they face each other, put if put up wrongly they face away from each other).
賊	[chaahk/cháak]\na thief
賊眉賊眼	[chaahk méih chaahk ngáahn]\n(robber brows robber eyes)\n1. to look like a crook\n2. to have a shifty look
賓	[bān]\na guest
賓佬	[bān lóu]\na Filipino man, a "Filipino guy".
賓周	[bān jāu]\nthe penis
賓周仔	[bān jāu jái]\nthe penis
賓壚咁嘅場面	[bān hēui gám ge chèuhng mín]\n(Bur Hur like scene)\nan extravagant scene, e.g. a wild party or a huge banquet.
賓妹	[bān mūi]\n1. a Filipino girl or young woman\n2. a Filipino domestic helper in Hong Kong.
賓婆	[bān pó]\na Filipino woman.
賓州	[bān jāu]\nthe penis
賓州仔	[bān jāu jái]\nthe penis
賠	[pùih]\nto compensate
賠你條命	[pùih néih tìuh mehng]\n(to pay back your life)\na riposte to someone who asks for the repayment for a debt, "pay you back, you've got to be joking!"
賠水	[pùih séui]\nto pay compensation
賠起	[pùih héi]\nto be able to pay one's debts
賣	[maaih]\nto sell
賣剩蔗	[maaih jihng je]\n(to sell left behind cane)\n1. something or somebody rejected as useless\n2. something or someone that no one wants, something unwanted left behind
賣口乖	[maaih háu gwāai]\nto sweet-talk, to talk in seductive or appealing way
賣命	[maaih mehng]\n1. to sacrifice oneself\n2. to be loyal to the extent that one will do anything for one's boss or commander
賣大包	[maaih daaih bāau]\nto sell something cheaply, to sell off something at giveaway prices
賣檯	[maaih tói]\n(to sell table)\n1. to sell space in an arcade or department store or a building to another business\n2. to sub-contract space to another business\n3. to sell the right to a product trademark or license
賣生藕	[maaih sāang ngáuh]\n(to sell raw lotus-root)\nto flirt
賣甩	[maaih lāt]\nto get rid of, to escape from, to "shake off" (a pursuer, an unwanted companion).
賣笑	[maaih siu]\nto work as prostitute
賣肉	[maaih yuhk]\n(to sell meat)\nto offer sex for a living
賣花讚花香	[maaih fā jaan fā hēung]\n(flower sellers praise the scent of their flowers)\nto boast, to "sing one's own praises".
賣血	[maaih hyut]\nto be poor, to be so poor as to have nothing to sell except one's blood
賣豬仔	[maaih jyū jái]\n(to sell a little pig)\n1. to lead someone into a trap\n2 to con, to deceive, to defraud
賣鹹蛋	[maaih hàahm dáan]\n(to sell salted eggs)\nto die to have died
賣鹹魚	[maaih hàahm yú]\n(to sell salted fish)\nto be dead, to have died
賣鹹鴨蛋	[maaih hàahm ngaap dáan]\n(to sell salted duck eggs)\nto be dead, to have died
賤	[jihn]\ncheap
賤人	[jihn yàhn]\n(low class person)\na person of bad character; a vulgar person, a "low life".
賤友	[jihn yáu]\n(low class friend)\na person of bad character; a vulgar person, a "low life".
賤格	[jihn gaak]\na bad character, a "low-life", "scum".
賤格佬	[jihn gaak lóu]\na bad character, a "low-life", "scum".
賤泥	[jihn nàih]\n(low class person)\na person of bad character; a vulgar person, a "low life".
賤物鬥窮人	[jihn maht dau kèhng yàhn]\n(cheap things vs poor people)\na situation of falling wages and falling prices.
賤狗	[jihn gáu]\na person of bad character, a "low-life", a scoundrel.
賤精	[jihn jīng]\n(low class spirit)\na low class person, a person of bad character
賤貨	[jihn fo]\n(cheap goods)\na loose woman
賤閪	[jihn hāi]\n(cheap cunt)\nan obscene insult, approximately equivalent to calling someone a "fucking bastard" or a "cunt".
賤骨頭	[jihn gwāt tàuh]\n(cheap bones)\na person of bad character, a "low-life", a scoundrel.
質	[jāt]\n1. quality\n2. to beat, to hit\n3. to force down the price (e.g.of a share)\n4. to stub out a cigarette\n5. to offer
賭	[dóu]\nto gamble
賭仔	[dóu jái]\na professional gambler
賭大細	[dóu daaih sai]\n(to play big small)\n1. to take risk\n2. risky, unpredictable (business, venture).
賭數	[dóu sou]\na gambling debt
賭檔	[dóu dong]\n(gamble stall)\na gambling-house, a gambling den.
