??,??,wohk jái,1. a wok2. sex with an underage girl,,,,
?,?,wòhng,"to be discovered, to have one's identity exposed (e.g. an undercover policeman, a secret operation, etc)",,,,
?,?,wòhng,"1. yellow2. used in set expressions to refer to vice, pronography, prostitution",,,,
???,???,wòhng daaih s?n,(Wong the Great Immortal)someone who is unfailingly generous in reponse to all kinds of requests (Wong Tai Sin is a deity in Hong Kong who is said to answer prayers generously),,,,
???,???,wòhng dóu duhk,"prostitution, drugs and gambling (as vices, as illegal businesses)",,,,
??,??,wòhng g?m,1. gold2. excrement,,,,
???,???,wòhng geuk g?i,"(yellow legged chicken)a trap or ""set up"" in which someone is blackmailed after being lured into a compromising position or into having sex, a ""honey trap"".",,,,
???,???,wòhng geuk laahp,a traffic warden,,,,
????,????,wòhng jí h?ng daih,"""yellow paper brothers), i.e. sworn brothers (""burning the yellow paper"" is a Chinese custom, traditionally carried out to seal an agreement, to accompany an oath, or to create ties of loyalty)",,,,
????,????,wòhng luhk y? s?ng,"an amateurish doctor, quack, an licensed doctor",,,,
???,???,wòhng máah kwáa,"an employee who is related to the boss, an employee who enjoys the special favour of the boss",,,,
???,???,wòhng mihn pòh,"one's wife, the ""old lady""",,,,
??,??,wòhng ngàuh,"(yellow cow)a dealer in tickets, a ticket tout",,,,
???,???,wòhng ngàuh f?i,"(yellow cow ticket)a ticket scalper, a ticket tout",,,,
?????,?????,wòhng péi syuh l?u g?,"a mynah bird in a whampee tree????? [m4 suhk m4 sihk]  not ripe doesn't eat?to take advantage of family or friends (a ""sandwish pun"" in which the first stands for the second, sinc ? suhk means both ""ripe"" and ""acquainted, familiar"").",,,,
?,?,wòhng,a king,,,,
???????,???????,wòhng dai m4 g?p taai gaam g?p,(the emperor is not in a hurry but the eunuchs are)to be more anxious about someone's business than the person concerned,,,,
??????,??????,wòhng dai néui m4 y?u gaa,(the emperor's daughter no need to worry about her marriage)in great demand,,,,
???,???,wòhng g?a faahn,"(the crown's food)prison food, ""porridge""",,,,
??,??,wòhng hauh,1. empress2. a woman who is outstanding in a particular field or who has distinguished herself in some way (often used ironically or satirically),,,,
??,??,wòhng hei,the police, the police officer,,,
??,??,wòhng pàaih,the police,,,,
?,?,wòhng,1. a king2. a man who is outstanding in a particular field or who has distinguished himself in some way (often used ironically or satirically).,,,,
??,??,wòhng jí,1. a prince2. a police motorcyclist,,,,
???,???,wòhng lóuh ?gh,"(king old five)a bachelor, an unmarried man",,,,
?,?,wohng,busy,,,,
??,??,wohng j?ng,busy with customers (prostitute),,,,
?,?,w?,dirty,,,,
??,??,w? j?u,dirty,,,,
????,????,w? j?u laaht taat,"1. dirty2. evil , corrupt3. ghosts, spirits, demons, and related matters",,,,
???,???,w? j?u m?u,"(dirty cat)an untidy person, a messy, sloppy person",,,,
????,????,w? y?n jeung hei,"chaos, a chaotic situation, a mess",,,,
?,?,w?,1. dark2. black,,,,
???,???,w? d?ung d?ung,"stupid, slow-witted, ""brainless""",,,,
??,??,w? gw?i,1. a police officer2. a pimp3. a cuckold,,,,
????,????,w? háah w? háah,"messy, sloppy, untidy, badly dressed, stupid looking",,,,
????,????,w? l?i d?an d?u,"disorder, chaos, muddle",,,,
????,????,w? l?i máah cháah,"poorly produced, messily written",,,,
??,??,w? lúng,"absent-minded, muddle-headed, scatter-brained",,,,
????,????,w? mèih h?p seuih,(crow eyebrows falling asleep)to sleep,,,,
??,??,w? s?a,the police cap (police jargon),,,,
???,???,w? séu séu,"1. stupid, ""brainless""2. an ignorant person, a ""know nothing""",,,,
??,??,w? y?ng,flies,,,,
?????,?????,w? y?ng l?u máah méih,????? [y?t paak léuhng saan]  one blow disperses two ?to break up a joint enterprise or relationship when neither party comes out a winner (sometimes used as a threat during a negotiation).,,,,
?,?,wùh,a beard,,,,
???,???,wùh s?u lóu,a man with a beard,,,,
???,???,wùh dihp d?u,"a butterfly knife, a knife with rotating blades",,,,
??,??,wùh tòuh,"muddle-headed, foolish, confused",,,,
???,???,wùh tòuh chùhng,"a fool, a muddle-headed person",,,,
???,???,wùh lèih j?ng,"(fox spirit)a seductress, a sexually promiscuous woman (particularly in the context of a woman seducing a married man)",,,,
??,??,wùh s?n,(fox spirit)someone with armpit order,,,,
?,?,wuhn,to change,,,,
??,??,wuhn wáa,to change one's lover frequently,,,,
??,??,w?i só,"vulgar, lecherous ",,,,
?,?,wúi,a club,,,,
??,??,wúi jái,members of an informal group who pool their savings,,,,
??,??,wúi tàuh,the head of an informal group who pool their savings,,,,
?,?,wùih,1. to return2. to reply,,,,
??,??,wùih kau,"to pay damages, to compensate for injury caused",,,,
??,??,wùih làuh,(back flow)Hong Kong people who return to Hong Kong after getting a foreign passport,,,,
???,???,wùih lihk d?u,1. boomerang2. a senior police constable,,,,
??,??,wùih séui,to refund,,,,
??,??,wùih tòhng,to return to a decent trade or a honest occupation,,,,
??,??,wùih yúng,to offer a discount on commission to a customer,,,,
????,????,yàah màhn yàah móuh,"(a scholar and a warrior)to act in a boastful manner, to flaunt one's power",,,,
?,?,yáah,also,,,,
??,??,yáah mùhn,Yemen,,,,
?,?,yaah,twenty,,,,
?,?,yaak,to eat,,,,
?,?,yaak,to eat,,,,
??,??,yaak faan,to eat,,,,
??,??,yaak j?u,"1. to eat banana2. an aggressive and vulgar expression used to express contempt or to tell someone to leave, ""go screw yourself"", ""suck dick!""3. to perform fellatio",,,,
??,??,yaak k?,"1. eat shit2. a vulgar way of expressing hostility, strong irritation, ""piss off!"".",,,,
??,??,yaak sí,"a vulgar way of expressing used to express contempt or to tell someone to leave, ""go eat shit"", ""eat shit and die!"".",,,,
Yap,Yap,yaap,"1. no good, bad, low quality2. ugly, bad-looking",,,,
?,?,yàhm,lewd,,,,
??,??,yàhm chùhng,(lewd insect)a sexually immoral person,,,,
??,??,yàhm gwan,"a man who is obsessed with sex, a man always on the look-out for sex",,,,
??,??,yàhm jihn,"promiscuous, obsessed with sex",,,,
??,??,yàhm m?,"(lewd devil)sex-maniac, lecherous person",,,,
??,??,yàhm mùih,a go-between introducing sexual partners to rich people for commisson,,,,
?,?,yàhn,a person,,,,
??,??,yàhn báan,"a vulgar person, a person of bad character, a low-life",,,,
"????,????","????,????","yàhn b?t waih géi, t?n jy? deih miht",(if one doesn't look after oneself heaven and earth will destroy one)the devil take the hindmost,,,,
"???,???","???,???","yàhn béi yàhn, béi séi yàhn",(it is fatal to compare a person with another)used to suggest that it is harmful to compare oneself with others (e.g. in terms of wealth),,,,
?????,?????,yàhn chéun móuh yeuhk y?,there is no cure for stupidity,,,,
?????,?????,yàhn chìhng bohk gwo jí,(human decency is thinner than paper)human decency is rare in relationships between people,,,,
?????,?????,yàhn chìhng jí gam bohk,(human decency is as thin as paper)human decency is rare in relationships between people,,,,
??,??,yàhn deih,"(other people)I, myself (e.g. as used by young women, stereotypically, in complaints to their boyfriend).",,,,
??,??,yàhn deih,"(other people)I, myself (e.g. as used by young women, stereotypically, in complaints to their boyfriend).",,,,
?????,?????,yàhn d? sáu geuk lyuhn,"(if there are too many people, they will get in a tangle)where there are too many people involved in one task, it leads to chaos, ""too many cooks spoil the broth"".",,,,
????,????,yàhn g?an j?ng faat,"to disappear without trace, to vanish",,,,
????,????,yàhn gaap yàhn yùhn,whether people get along with one another or not depends on the compatibility of their characters.,,,,
?????,?????,yàhn góng néih yauh góng,"(people say something, and you also say it)to repeat mindlessly what other people say, to ""parrot"".",,,,
??,??,yàhn hei,popularity,,,,
??,??,yàhn j?a,"(human dregs)a person of low character; people of low character, ""scum""",,,,
"????,????","????,????","yàhn joih g?ng wùh, s?n b?y yàuh géi","a saying which implies that one's life is bound by rules, that one does not have freedom to act",,,,
???,???,yàhn mín gwóng,"to be well connected, to have influential friends",,,,
????,????,yàhn mín gwóng fut,"to be well connected, to have influential friends",,,,
????,????,yàhn s?an yàhn hói,"(people mountain, people sea)crowds of people",,,,
????,????,yàhn sai gwái daaih,"(man small, ghost big)a young boy or girl with the mind and maturity of an adult, to be precocius",,,,
????,????,yàhn s?m yuhhk jouh,(human heart is made of flesh)people are by nature compassionate,,,,
????,????,yàhn s?m yuhhk jouh,(human heart is made of flesh)people are by nature compassionate,,,,
??,??,yàhn sèh,an illegal immigrant,,,,
??????,??????,yàhn syun b?t yùh t?n syun,"(human reckoning is poorer than heavenly reckoning)circumstances often defeat human expectations, thing do not always go as one expects",,,,
????,????,yàhn tàuh jy? nóuh,"(human head pig's brain)stupid, idiotic",,,,
????,????,yàhn tàuh yúng yúng,(a sea of heads)a mass of people,,,,
"???,???","???,???","yàhn y?t sai, maht y?t sai","(man has one life, objects have one life)used when gathering the courage to try something new, ""you only live once"".",,,,
"???,???","???,???","yàhn yauh lóuh, chín yauh móuh",old and poor,,,,
????,????,yàhn yáuh s?am g?p,to need to go to the toilet,,,,
??,??,yàhn yíu,a transvestite, a transexual,,,
?????,?????,yàhn yuhk dáa j?ng g?i,"(human pile driver)a man who is sexually vigorous or powerful, a ""sex machine"".",,,,
?,?,yáhn,to attract,,,,
????,????,yáhn lòhng yahp s?t,"(to lure the wolf into the house)to bring disaster on oneself, to court disaster, to play with fire",,,,
?,?,yáhn,an addiction,,,,
??,??,yáhn dou,(addiction arriving)to being to feel the urge to take drugs,,,,
??,??,yáhn làih,(addiction coming)to feel the urge coming on to take drugs,,,,
?,?,yahp,1. to enter2. to charge (with a crime),,,,
??,??,yahp chaak,(to enter the register)to be sentenced to prison,,,,
???,???,yahp chi só,to enter toilet,,,,
??,??,yahp chóng,"(to enter factory)to enter hospital, to be hospitalised",,,,
????,????,yahp chóng daaih s?u,(to enter the factory for serious repair)to be hospitalised for a serious illness or injury,,,,
???,???,yahp chóu lùhng,1. to put in gasoline2. to take drugs,,,,
??,??,yahp gwaih,1. to put in the cupboard2. to hide drugs in the anus,,,,
??,??,yahp jaahp,1. to enter the gate2. a prostitute beginning a session with a client,,,,
??,??,yahp jó,1. entered2. to be convicted of a crime,,,,
??,??,yahp lùhng,(to enter cage)to go to prison,,,,
"????,????","????,????","yahp ng?k giu yàhn, yahp míu baai sàhn","(on entering a house, one says a greeting; on entering a temple, one worships the gods)one should follow the customs of the place one is in, ""when in Rome, do as the Romans do"".",,,,
??,??,yahp sàhn,to be enthralled,,,,
????,????,yahp s?m yahp fai,"(to enter heart and to enter lung)to feel deeply (e.g. of pain), to take something to heart",,,,
??,??,yahp séng,to go to the city,,,,
??,??,yahp sou,"1. to deposit2. to put the blame on, to hold responsible for",,,,
??,??,yahp wúi,1. to join association2. to join a triad society,,,,
??,??,yahp yeh,(to enter night)the nighttime,,,,
??,??,yahp yuhk,"(to go into the flesh)moving, realistic, powerful (used of a performance)",,,,
?,?,yaht,day,,,,
"????,????","????,????","yaht fòhng yeh fòhng, g?a chaahk nàahn fòhng",(one can defend night and day but it is hard to defend against a thief from one's own family)it is difficult to defend against a dishonest or treacherous insider.,,,,
????,????,yaht gw?ng yaht baahk,in broad daylight (used when something bad is done in the public eye).,,,,
????,????,yaht ngòh yah ngòh,(day nag night nag)to nag day and night,,,,
????,????,yaht ngòh yah ngòh,(day nag night nag)to nag day and night,,,,
"??????,??????","??????,??????","yaht táu m4 hóu góng yàhn, yeh máan m4 hóu góng gwái","(by day don't talk about people, by night don't talk about ghost)used when someone one has been talking about or gossiping against appears, ""speak of the devil and he comes running"".",,,,
?,?,yáih,"bad, naughty, wicked, harmful, noxious [jaih]to drag",,,,
?,?,y?m,1. to betray2. to cheat3. to trick4. mysterious5. dark,,,,
??,??,y?m duhk,evil-hearted,,,,
??,??,y?m g?n,"(drying in the shadows)1. to let something or someone decline through neglect2. to dry up, to starve of funding or support2. to use up, to waste (money, allowance)",,,,
??,??,y?m g?ng,1. pitiful2. a shmae,,,,
??,??,y?m g?ng,1. pitiful2. a shmae,,,,
???,???,y?m j?t yéh,(secret dirt)immoral things one has done,,,,
??,??,y?m s?p,"treacherous, untrustworthy",,,,
????,????,y?m s?ng sai hei,(soft voice and small breath)1. to speak with a quiet and creepy voice2. to speak softly and tenderly,,,,
????,????,y?m y?m jéui siu,to suppress a smile, to smirk,,,
?,?,yám,to drink,,,,
????,????,yám báau sihk jeui,(drinking one's fill and eating oneself drunk)a feeling of satisfaction after a good meal and many drinks,,,,
??,??,yám daaih,(to drink big)to drink a large amount, to drink and get drunk,,,
????,????,yám d?k b?i lohk,"(able to down a glass)used to express relief or joy that a crisis is over, or used when something delightful happens",,,,
?????,?????,yám dou daaih dáai déi,"to get a large amount, to drink and get drunk",,,,
?????,?????,yám dou daaih dáai déi,"to get a large amount, to drink and get drunk",,,,
???,???,yám ga f?,1. to drink coffee2. to be interrogated by the police or by the Independent Commission Against Corruption (ICAC).,,,,
??,??,yám g?,"(drinking song)a song specially practised for Karaoke sessions, someone's favourite or best song in Karaoke, someone's ""special number""",,,,
???,???,yám muhn jáu,to drink alone,,,,
??,??,yám náaih,"1. to drink milk2. to receive lessons, to get instruction, to study, to learn",,,,
?,?,y?n,because,,,,
??,??,y?n jyuh,"1. an exclamation, telling someone to be careful, ""watch out!""2. to estimate, to guess",,,,
?,?,yán,to tolerate,,,,
???,???,yán jé gw?i,uniformed police,,,,
????????,????????,yán sí yán niuh hóu gwo yán néih,"(putting up with shit and piss is better than putting up with you)a vulgar and insulting expression of contempt, ""you are the pits!"", ""you are the scum of the earth!""",,,,
????,????,yan douh sàhn yàuh,(Indian God oil)an aphrodisiac oil (for men),,,,
?,?,y?t,one,,,,
?,?,y?t,one,,,,
???,???,y?t báa fó,"extremely angry, filled with rage",,,,
??OUT?,??OUT?,y?t b?t ?u s?u,"(you are out the game)a slogan used in the Hong Kong version of the quiz show ""The Weakest Link"", a play on the phrase ???? y?t b?t ?u s?u.",,,,
????,????,y?t b?t ?u s?u,everything is cancelled, to eliminate at one stroke, all debts are paid off,,
?????,?????,y?t b?t wàahn y?t b?t,"(one sum belongs to one sum)to treat two things separately, to argue that two things should be treated separately",,,,
???????,???????,y?t bún t?ng sy? tái dou lóuh,"(reading the same almanac into old age)rigid, inflexible",,,,
????,????,y?t chàhm baak cháai,"(when someone has fallen, a hundred others will stomp on them)once someone falls from power, other people are eager to criticise or exploit them.",,,,
???0?,???0?,y?t ch?u yih lang,"(pulling one, and dragging two others)1. carrying lots of different things2. to have lots of family responsibility (e.g. looking after aged parents, children, etc.)",,,,
???lung,???lung,y?t ch?u yih lang,"(pulling one, and dragging two others)1. carrying lots of different things2. to have lots of family responsibility (e.g. looking after aged parents, children, etc.)",,,,
???lun,???lun,y?t ch?u yih lang,"(pulling one, and dragging two others)1. carrying lots of different things2. to have lots of family responsibility (e.g. looking after aged parents, children, etc.)",,,,
??????,??????,y?t chi s?ang léuhng chi suhk,(first raw second cooked)1. people get used to things quickly2. things that are hard at first become easier3. people gain experience quickly,,,,
????,????,y?t chí s?ung d?u,(one arrow two eagles)1. kill two birds with one stone2. one man having sex with two women,,,,
???????,???????,y?t daahm s?a tòhng y?t daahm sí,(a taste of sugar and another of shit)to describe someone treats another person as alternating between being nice and being nasty,,,,
???,???,y?t daam d?am,"similar; two of a kind; ""birds of a feather""",,,,
?????????,?????????,y?t dó s?n f?a chaap joih ngàuh fan seuhng,(a fresh flower stuck in cow shit)a beautiful woman with an ugly or unattractive man,,,,
????,????,y?t d?u léuhng dyuhn,"(one cut two pieces)to make a clean break, to end a relationship, to have nothing more to do with",,,,
????,????,y?t duhng d?u móuh,"(not a single pile left)left speechless, utterly defeated; with no money left, ""cleaned out"" (especially in gambling)",,,,
???????,???????,y?t g?a pìhn yìh léuhng g?a jeuhk,"(one familiy wins, two families benefit)to do something which is beneficial to both parties, a ""win-win situation"".",,,,
??????,??????,y?t g?i séi y?t g?i mìhng,"(one chicken died, one chicken crow)when one person leaves a business or an occupation, another will take it up.",,,,
???,???,y?t gauh faahn,"(a lump of cooked rice)a stupid person, an idiot, a ""stupid lump"".",,,,
???,???,y?t géng hyut,(one neck blood)to lose a great deal of money,,,,
????,????,y?t geui góng saai,"1. an instruction for someone to get to the main point, to clarify what they want to say: ""spit it out!"", ""get on with it"", ""don't beat about the bush!""2. to be brief, to speak directly to the point",,,,
???????,???????,y?t geui m4 g?i sái séi yàhn,(one utterance of thank you and working someone to death)to make excessive demand on someone without offering reasonable reward.,,,,
?????,?????,y?t geuk daahp géi syùhn,"(one foot stepping on several boats)to have more than one lovers, to be involved with several lovers at the same time.",,,,
?????,?????,y?t geuk daahp léuhng syùhn,"(one foot stepping on two boats)to be torn between two lovers, to have two lovers, to be involved with two lovers at the same time",,,,
????,????,y?t geuk ngàuh sí,"(legs covered in bull shit)a country cousin, a ""country bumpkin"".",,,,
???,???,y?t geuk tek,"(one leg kick)1. someone who gets things done on their own2. a one-person operation, a ""jack-of-all trades""",,,,
??,??,y?t g?,"(number one brother)1. a boss, a chief2. the Hong Kong police commissoner3. the Macau police commissioner4. a triad leader",,,,
"????,????","????,????","y?t go yuhn dáa, y?t go yuhn ngàaih","(one likes to hit, one likes to suffer)a well-matched couple, a couple whose traits complement each other.",,,,
"????,????","????,????","y?t góng chòuh ch?u, chòuh ch?u jauh dou","(if you mention Tsao Tsao he will appear)if you mention something or someone by name it/they may appear, ""talk of the devil"", ""speak of the devil and he comes running"".",,,,
????,????,y?t gwok léuhng jai,1. one country two systems2. a message parlour which offers both sexual services and ordinary massage,,,,
?????,?????,y?t háaih b?t yùh y?t háaih,"(one crab is worse than the other)a declining quality from one generation, class, appointee, etc., to the next",,,,
????,????,y?t háu ngáauh dihng,"(to bite and hold)to be extremely firm in putting forward one's view, to hold firm to one's stance",,,,
????,????,y?t hok ngáahn leuih,(a ladle of tears)1. to be tearful and distraught2. to suffer a tragedy,,,,
"???,???","???,???","y?t jauh y?t, yih juah yih",(one should be one and two should be two)things should be made completely clear, distinctions should be clearly made,,,
???,???,y?t jek kehk,"(like a clog)to work very hard, to work ""like a dog""",,,,
????,????,y?t jek yih jek,"naughty rascals, naughty young children",,,,
????,????,y?t jih gam chín,"(as easy as character one)extremely simple, very easty, ""as easy as 1-2-3"", ""as easy as ABC"".",,,,
????,????,y?t jin s?ung d?u,(to kill two birds of prey with one arrow)1. kill two birds with one stone2. one man having sex with two women,,,,
???????,???????,y?t j?k g?u dáa y?t syùhn yàhn,"to overgeneralise in assigning blame, e.g. to blame a whole group of people for one person's mistake.",,,,
??,??,y?t làuh,"high quality, top class, the best",,,,
???,???,y?t làuh y?t,"a one-woman vice establishment, one woman brothel (legal in Hong Kong)",,,,
????,????,y?t làuh y?t fúng,"(one floor one phoenix)a one-woman vice establishment, one woman brothel (legal in Hong Kong)",,,,
?????,?????,y?t làuh y?t gaa bouh,"a one-woman vice establishment, one woman brothel (legal in Hong Kong)",,,,
"???,???","???,???","y?t léih t?ng, baak léih mìhng","(understanding one idea makes a hundred ideas comprehensible)once one has mastered the basic idea, the rest is easy.",,,,
???,???,y?t léun jéui,(one rotating mouth)to talk continuously,,,,
???,???,y?t l?k g?u,"(like a log)to be dim-witted, to be slow, to be dull, to be ""a big lump""",,,,
"?????,?????","?????,?????","y?t maht jih y?t maht, noh máih jih muhk s?t","(one thing rules over another, glutinous rice over bed-bugs)everything or everyone has something that dominates or constrains it.",,,,
???,???,y?t mihn pei,(one face fart)to feel humiliated, to be humiliated by someone,,,
????,????,y?t ngáahn gw?an ch?t,"(one eye following seven things)to be on the alert, to be ""on the look-out""",,,,
????,????,y?t ?gh y?t sahp,"with all the details, in full, with nothing left out (e.g. of an account of some incident)",,,,
?????,?????,y?t p?t bou gam chèuhng,"(as long as a roll of cloth)used to preface a lengthy explanation or account, ""it's a long story""",,,,
????,????,y?t p?k y?t l?k,(one falls and one rolls)to be in a great hurry,,,,
????,????,y?t p?k y?t l?k,(one falls and one rolls)to be in a great hurry,,,,
???,???,y?t s?n ngáih,"(whole body ants)to get into trouble, to be in serious trouble",,,,
????,????,y?t sáu y?t geuk,(one hand one foot)to be on one's own,,,,
???????,???????,y?t si bihn j? lùhng yúh fuhng,"(as soon as you try, you will ses whether it is a dragon or a phoenix)the truth will be revealed upon a test, ""the proof of the pudding is in the eating"".",,,,
????,????,y?t sìh háu faai,"to speak too quickly, i.e. to say the wrong thing",,,,
????????,????????,y?t sìh m4 t?u g?i jouh bóu jéung,"(just for once one does not steal a chicken, one becomes the head of the clan)used to criticise or to tease somebody who has always been misbehaved, but who has done something decent for once and is absurdly proud of it.",,,,
????,????,y?t sìh y?t yeuhng,"always changing one's mind, fickle",,,,
????,????,y?t tàuh mouh séui,"confused, not having any idea",,,,
???,???,y?t tàuh y?n,extremely busy,,,,
????,????,y?t t?n gw?ng saai,(the sky all bright)used to convey that the trouble has passed,,,,
???,???,y?t tìuh lùhng,"(dragon)1. a way of organising education such that children move from primary to middle and high school in the same institution2. a complete service, available under one roof or at one location",,,,
???,???,y?t tóuh hei,to be angry,,,,
????,????,y?t wohk cháau héi,"to destroy, to smash",,,,
???,???,y?t wohk j?k,(one wok of congee)a chaotic situation, an unmanageable situation,,,
???,???,y?t wohk póuh,(one wok foam)a chaotic situation, an unmanageable situation,,,
???,???,y?t wohk suhk,"(one wok cooked)nothing left, utterly destroyed",,,,
????,????,y?t wòhng d? hauh,(one kong more queens)1. one man and two or more woman having sex2. a man accompanied by two or more prostitutes,,,,
????,????,y?t wòhng léuhng hauh,"(one king two queens)1. one man and two women having sex2. a man accompanied by two prostitutes, a man having sex with two prostitutes",,,,
????,????,y?t wòhng s?ung hauh,"(one king two queens)1. one man and two women having sex2. a man accompanied by two prostitutes, a man having sex with two prostitutes",,,,
"????,????","????,????","y?t yàhn gai dyún, yih yàhn gai chèuhng","(one person's strategy is short, two people's strategy is long)by cooperating one can achieve more, ""two heads are better than one"".",,,,
?????,?????,y?t yàhn hàahng y?t bouh,"(each takes one step)to compromise, to have both sides make a concession",,,,
???,???,y?t yeh chìhng,"a one-night-stand, a one-time casual sexual encounter",,,,
???????,???????,y?t yeuhng máih yéuhng baak yeuhng yàhn,(one kind of rice feeds a hundred kinds of people)there are all kinds of people in the world (often used when commenting on someone's character).,,,,
??????,??????,y?t yìhng g?ng síng muhng j?ng yàhn,(one word wakening someone in dream)used to describe a person suddenly becoming clear-mided upon listening to a word of wisdom.,,,,
?,?,yàuh,to travel,,,,
???,???,yàuh ch? hó,"to drive around for pleasure, to go for a drive",,,,
??,??,yàuh fauh,to go on a trip,,,,
??,??,yàuh wàhn,"(wandering ghosts)to day-dream, to be inattentive (e.g. in class)",,,,
?,?,yàuh,to swim,,,,
??,??,yàuh g?i,"a loiterer, someone loitering or charged with the offence of loitering (police jargon)",,,,
???,???,yàuh g?n séui,(to swim in dry water) to play mahjong,,,,
??,??,yàuh d?k,"....forget..., nevermind..., ignore...",,,,
?,?,yàuh,oil,,,,
??,??,yàuh choi,boiled vegetable,,,,
??,??,yàuh g?i,1. soy sauce chicken2. to loiter,,,,
?????,?????,yàuh jam wòhng f?a jeuk,a sexual service offered by a prostitute in which the penis is covered in oil and massaged until orgasm.,,,,
?????,?????,yàuh jam wòh f?a jeuk,a sexual service offered by a prostitute in which the penis is covered in oil and massaged until orgasm.,,,,
???,???,yàuh j? jái,"young hooligans, ""teddy boys"" (from the Chinese name of the film ""Grease"")",,,,
???,???,yàuh j? wohng,"the commercial and residential urban areas of central Kowloon, i.e. Tsim Sha Tsui, Yau Ma Tei and Mongkok.",,,,
???,???,yàuh péng jái,(oil bottle boy)a stepson,,,,
???,???,yàuh péng néui,(oil bottle girl)a step-daughter,,,,
??,??,yàuh séui,"1. commission2. profitable3. riches, wealth, profits",,,,
???,???,yàuh séui deih,a place or an area which offeres many possibilities for making money,,,,
?,?,yáuh,"a friend  [yáu] an informal way of referring to someone, ""that bloke"", ""that guy"".",,,,
??,??,yáu jái,"an informal way of referring to someone, ""that bloke"", ""that guy"".",,,,
????,????,gó tìuh yáu jái,"an informal way of referring to someone, ""that bloke"", ""that guy"".",,,,
?,?,yáuh,"1. to have2. to have money, to be rich",,,,
??,??,yáuh behng,"1. to be ill2. crazy, out of control",,,,
????,????,yáuh b? yáuh l?,"(have breasts have ass)to have sexy figure (""good boobs and a good ass"").",,,,
?????,?????,yáuh bui gíng yàhn sih,"(have background people)a person/people who have a triad background, a person/people with triad connections",,,,
???,???,yáuh f?n chyun,"to be reasonable, to follow the rules, to be moderate (behaviour)",,,,
????,????,yáuh chìhn móuh hauh,1. to have a front but no back2. to not carry things through to their conclusion3. to be impulsive4. to be reckless of one's own safety in a fight,,,,
????,????,yáuh chìhn yáuh huah,(to have a front and a back)a good figure (said of woman),,,,
???????,???????,yáuh chín sái d?k gwái t?ui mòh,(if you have money you can make a ghost push a millstone)everything is possible with money, money makes the world go round,,,
??,??,yáuh daht,"something left over, excess amount",,,,
??,??,yáuh daht,"something left over, excess amount",,,,
???,???,yáuh d?t chaat,come and help yourself! there's a big meal to eat!,,,,
???,???,yáuh d?t f?i,"(<fight)comparable, in the same league as",,,,
???,???,yáuh d?t j?m,"1. to have room for discussion, to be open for negotiations2. available for business (e.g. prostitute)",,,,
"???,???","???,???","yáuh d?t jan, móuh d?t fan","(all you can do is tremble, you can't sleep)to be scared",,,,
???,???,yáuh d? g?ng,"to have worries, to be afraid",,,,
?D?,?D?,yáuh d? g?ng,"to have worries, to be afraid",,,,
????,????,yáuh d? j?a làah,"a degree of certainty, some guarantee",,,,
???,???,yáuh f?n sou,"to handle a problem, to deal with a matter, to have a solution for a problem, ""leave it to me!"", ""I'll take care of it!.",,,,
?feel,?feel,yáuh f?u,"to feel strongly, to have positive feelings; to experience a powerful sensation",,,,
"????,????","????,????","yáuh f?k tùhng héung, yáuh naahn tùhng d?ng","to share both successes and failures, to support each other together through thick and thin, to be loyal and steadfast",,,,
"????,????","????,????","yáuh f?k tùhng héung, yáuh woh tùhng d?ng","to share both successes and failures, to support each other together through thick and thin, to be loyal and steadfast",,,,
??????,??????,yáuh f?ng sái jeuhn leih,(in full-sail when the wind is up)to exploit a favourable opportunity to the full, to go too far when one has the power,,,
?????,?????,yáuh f?ng sái jeuhn leih,(in full-sail when the wind is up)to exploit a favourable opportunity to the full, to go too far when one has the power,,,
?????,?????,yáuh f?ng sái jeuhn leih,(in full-sail when the wind is up)to exploit a favourable opportunity to the full, to go too far when one has the power,,,
???,???,yáuh g?au yihk,"(there is transaction)to make a deal, to do business",,,,
???,???,yáuh g?m j?p,(gold to be picked up)easy money to be made,,,,
???,???,yáuh g?m yaht,(to have today)to meet the fate one deserves,,,,
??,??,yáuh gíng,"to have good prospects in life, to be in a good position",,,,
??,??,yáuh gíng,1. with nice view (house)2. to have good prospects3. to have a customer ,,,,
????,????,yáuh gwaai mohk gwaai,"used to admit that one is in the wrong, that one oews an apology",,,,
??,??,yáuh gwái,"(to have a ghost)1. haunted2. to have a problem, to be worried, to feel something is wrong3. to have someone moving in for a challenge against one, a ""man on"" (e.g. in football), to have someone close behind (e.g. in swimming or running)",,,,
???,???,yáuh gwái yuhng,"no use, absolutely noe use, ""no bloody use"", ""bloody useless""",,,,
??,??,yáuh gw?t,"ironic, not speaking directly",,,,
????,????,góng yéh yáuh gw?t,"ironic, not speaking directly",,,,
?????,?????,yáuh hei móuh dehng táu,"1. to be breathless, to be out of breath, to be unable to breathe2. to be extremely busy, to be rushed off one's feet",,,,
"???,???","???,???","yáuh j? sai, móuh saht jai","(all gesture but no substance)to be impressive on the outside but have no substance, to be ""all show"".",,,,
"????,????","????,????","yáuh jih m4 joih, ló fú làih s?n","(to give up comfort and choose hardship)to take the difficult option, to follow the difficult route",,,,
???,???,yáuh j?u sihk,"(to have banana to eat)to have a customer, to receive a customer's hir or order (taxi driver jargon)",,,,
??,??,yáuh jó,to be pregnant,,,,
??????,??????,yáuh jóu j? móuh h?t y?,(if one knew in advance one wouldn't end up a beggar)it's no good being wise after the event,,,,
??,??,yáuh júng,brave,,,,
