"晋"	"<b>Chin</b> was originally composed of 日 <i>jih</i> sun beneath a contraction of 至 <i>chih</i> to arrive, duplicated, and meant to go in. It was explained thus: ""When the sun comes out, all things go in."" It here stands for the Western Chin dynasty, A.D. 265—317, and the Eastern Chin, A.D. 317—420, so called because their capitals were at 洛陽 Lo-yang in Honan and 南京 Nanking in Kiangsu, respectively.</p>"
"宋"	"<b>Sung</b> is composed of 宀 <i>mien</i> shelter as radical and 木 <i>mu</i> wood, and originally meant a hut, a dwelling. It is now a common surname, and here stands for a dynasty, A.D. 420—479, generally known as the 劉宋 Liu Sung, from the surname of its founder, to distinguish it from the great Sung dynasty.</p>"
"齐"	"<b>Ch'i</b> under its old form was a picture of ears of grain growing up level, and was intended to express the idea of evenness. It is here the name of a dynasty, A.D. 479—502.</p>"
"继"	"<b>Chi</b> is composed of 糸 <i>ssŭ</i> silk and an old word which meant broken turned round as though mended; hence its meanings, to splice, to continue a line.</p>"
"梁"	"<b>Liang</b> is composed of 木 <i>mu</i> wood as radical, with 水 <i>shui</i> water, and 刅 <i>ch'uang</i> to wound as phonetic. It means a bridge, a beam, and a name of a dynasty, A.D. 502—557.</p>"
"陈"	"<b>Ch'ên</b> is composed of 阜 <i>fu</i><sup><small>4</small></sup> or <i>fou</i><sup><small>4</small></sup> a mound, 阝 in combination, always on the left , as radical, 木 <i>mu</i> wood, and 申 <i>shen</i> to report as phonetic, and has apparently no connection with 東 <i>tung</i> east. It means to set forth, to state, and is here the name of a dynasty, A.D. 557—589.</p>"
"承"	"<b>Ch'êng</b> is composed of 手 <i>shou</i> hand as radical, with 卩 <i>chieh</i> the half of an official seal or tally, and an obsolete character meaning the hands reverently folded. It signifies to receive from a superior.</p>"
"朝"	"<b>Ch'ao</b> is composed of 倝 <i>kan</i> dawn (into the composition of which enters 旦 <i>tan</i> the sun appearing above the horizon, dawn), an old radical, and 舟 <i>chou</i> boat as phonetic. It was originally read <i>chao</i><sup><small>1</small></sup>, and meant early morning. Read <i>ch'ao</i><sup><small>2</small></sup> it means the Court, audiences being held at dawn, and so by extension a dynasty. In consequence of its change of form it is now classed under radical 月 <i>yüeh</i> the moon.</p>"
"都"	"<b>Tu</b> is composed of 者 and 邑 <i>i</i> a town or hamlet, 阝 in combination, always on the right. It also means all, every.</p>"
"陵"	"<b>Ling</b> is composed of 阜 <i>fou</i> a mound as radical, with a common phonetic. It means a tumulus, especially of a tomb. <i>Chin-ling</i> is here an old name for Nanking, the southern capital, which had also been the capital under the Eastern Chin dynasty.</p>"
"分"	"<b>Fên</b> is composed of 八 <i>pa</i> divide , its old radical, and 刀 <i>tao</i> a knife, its modern radical. Read <i>fen</i><sup><small>4</small></sup> it means share, portion.</p>"
"宇"	"<b>Yü</b> is composed of 冖 <i>mien</i> an obsolete word meaning cover as radical, with 于 <i>yü</i> as phonetic. It means space, the empyrean, but is here part of the surname of the founder of the Northern Chou dynasty, A.D. 557—589.</p>"
"高"	"<b>Kao</b> is supposed to be the picture of a raised terrace, and its common meaning is high, elevated; but here it is the surname of the founder of the Northern Ch'i dynasty, A.D. 550—589.</p>"
"迨"	"<b>Tai</b> is composed of the walking radical, and an obsolete phonetic which is a picture of a hand catching hold of a tail, thus suggesting the idea of reaching. It is often written 迨.</p>"
"隋"	"<b>Sui</b>, which is said to be a contraction of 隨, was originally composed of 肉 <i>jou</i> flesh as radical, with the contraction of an obsolete word meaning to destroy. It meant to tear or rend meat, and was pronounced <i>t'o</i><sup><small>3</small></sup>. It is now classed under 阜 <i>fou</i> a mound , and is the name of a dynasty founded A.D. 589.</p>"
"再"	"<b>Tsai</b> is composed of 一 <i>i</i> one, and a contraction of 冓 <i>kou</i> which is said to be a picture of mutually handing over in exchange, out of which some idea of two, second, etc., has been ""chiselled."" It is now classed under an obsolete radical 冂 meaning waste land on the very outskirts of the known world. </p>"
"失"	"<b>Shih</b> was origin ally composed of 手 <i>shou</i> hand as radical, with 乙 <i>i</i> a cyclical character as phonetic, and meant to relax, to let go; hence the modern signification. It is now classed under radical 大 <i>ta</i> great."
"统"	"<b>T'ung</b> is composed of 糸 <i>ssŭ</i> silk as radical and 充 <i>ch'ung</i> to fill, to fulfil, as phonetic. It means to gather together, all, collectively, etc.</p>"
"绪"	"<b>Hsü</b> is composed of 糸 <i>ssŭ</i> silk as radical, and 者 <i>chê</i> as phonetic, and is defined as one end of a skein of silk, giving the idea of continuity. In this sense it enters into the 年號 <i>nien hao</i> year-title of the reigning Emperor, who is popularly known as 光緒 <i>Kuang Hsü</i> Glory Continued.</p>"
"起"	"<b>Ch'i</b> is composed of 走 <i>tsou</i> to walk as radical, and 已 <i>i</i> finished as phonetic. It also means to rise, to begin, etc.</p>"
"除"	"<b>Ch'u</b> is composed of 余 <i>yü</i> I, myself, as phonetic, with 阜 as radical. It originally meant the steps to a hall, and then to take away, to subtract, as in modern Chinese.</p>"
"乱"	"<b>Luan</b> is composed of 乙 <i>i</i> a cyclical character, said to have once meant to govern, as radical, with a phonetic which also meant to govern. It seems to have originally signified to put confusion in order, but now means sedition, rebellion, etc.</p>"
"创"	"<b>Ch'uang</b> is now composed of 刀 <i>tao</i> knife as radical, with 倉 <i>ts'ang</i> a granary as phonetic. It appears to have been a form of 刅 and meant to wound, to cut into, in which sense it is read <i>ch'uang</i><sup><small>3</small></sup>. The later reading <i>ch'uang</i><sup><small>4</small></sup> to begin, to lay the foundations of, etc., has probably been developed from the idea of cutting into.</p>"
"基"	"<b>Chi</b> is composed of 其 as phonetic, with 土 <i>t'u</i> earth as radical, and means the beginning of a wall. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>243.</b></td><td style=""padding-bottom:1em;""><span id=""line243""></span>"
"灭"	"<b>Mieh</b> is composed of a phonetic which originally meant to destroy by fire, the word 火 <i>huo</i> fire being present in it, and the radical 水 <i>shui</i> water, which seems to have been added to express the extinction of fire.</p>"
"改"	"<b>Kai</b> is composed of 攴 <i>p'u</i><sup><small>3</small></sup> to rap, and 己 <i>chi</i> self, and is explained as to rap or remind oneself of one's faults, <i>q.d</i>. to change, to reform. </p>"
"及"	"<b>Chi</b> is composed of 又 <i>yu</i> a hand as radical, and 人 <i>jen</i> man, <i>i.e</i>. holding on to the man ahead. Its meaning here is simply and.</p>"
"代"	"<b>Tai</b> is composed of 人 <i>jen</i> man as radical, and 弋 <i>i</i> a stake, to shoot with bow and arrow. It means to exchange, in place of, dynasty, etc., and must be carefully distinguished from 伐 <i>fa</i>.</p>"
"皆"	"<b>Chieh</b> is composed of 白 <i>pai</i> white as radical, and 比 <i>pi</i> to compare.</p>"
"由"	"<b>Yu</b> is not given in the <i>Shuo Wên</i> dictionary. It means cause, source, because, from, by, etc. </p>"
"炎"	"<b>Yen</b> is 火 <i>huo</i> fire doubled to convey an idea of intensity. There is no term by which this word can really be translated in this connection. The meaning is that the Sung dynasty ruled under the guiding influence of <i>fire</i> as its own especial element. Hence Zottoli's rendering, ""Ignea Sung,"" gives no clue whatever to the real signification, while Eitel's ""glorious Sung"" is altogether wrong.</p>"
"受"	"<b>Shou</b> is composed of 爪 <i>chao</i> claws above, and 又 <i>yu</i> hand beneath, a hooked line which is here said to be a contraction of 舟 <i>chou</i> a boat, and plays the part of phonetic, while the two first mentioned make up the ancient radical. It commonly means to be the recipient of, to suffer, and is now classed under radical <i>yu</i>.</p>"
"禅"	"<b>Shan</b> is composed of 示 <i>shih</i> divine manifestation as radical, with 單 <i>tan</i> single as phonetic. It means sacrificial worship of Earth, which is part of the Imperial prerogative; also, to abdicate. Read <i>ch'au</i><sup><small>2</small></sup>, it means to sit in contemplation, as Buddhist priests do.</p>"
"混"	"<b>Hun</b> is composed of 水 <i>shui</i> water as radical, and 昆 <i>k'un</i> together, an elder brother, as phonetic. It means to mix; hence confused, etc. </p>"
"辽"	"Liao is composed of the walking radical and a common phonetic. It means distant, and is also the dynastic name adopted by the 契丹 Kitan Tartars who shared in the empire of China from A.D. 907 to about half-way through the 12th century."
"纷"	"Fên is composed of 糸 ssŭ silk as radical, and 分 as phonetic."
"存"	"Ts'un is composed of 子 tzŭ son as radical, and 才 ts'ai as phonetic, and originally meant to enquire compassionately. It now means to keep, to preserve, to be alive, etc. "
"元"	"Yüan is composed of 一 i one, and 兀 wu which originally meant high and level. Hence it means beginning, origin. It here stands for the Mongol dynasty, the foundations of which were laid by Genghis Khan, the first actual Emperor being Kublai Khan, A.D. 1260–1295. It was formerly classed under radical 一 i one, but in K'ang Hsi's dictionary it was stupidly placed under 人 jen man."
"歇"	"Hsieh is composed of 欠 ch'ien to yawn (hence to be deficient, to owe) as radical, and a common phonetic. It means to stop, to leave off, to rest, which senses are partially indicated by the radical."
"兼"	"Chien is composed of 手 shou a hand holding two 禾 ho ears of grain. The latter combination was formerly its radical; it is now classed under radical 八 pa."
"戎"	"Jung is composed of 戈 ko spear as radical, and a contraction or corruption of 甲 chia a cuirass. It is a general term for weapons, but here refers to a race of barbarians."
"翟"	"Ti is composed of 羽 yü feathers as radical and 隹 chui birds. It means a kind of pheasant, feathers, etc., but here refers to a race of barbarians. Also read tsê, and in Peking chai."
"太"	"T'ai was originally an old form of 大 ta great. The dot was added in order to distinguish between the two after the reduction of their old forms into one and the same symbol. Also written 泰. It is here the equivalent of 高 kao."
"祀"	"Ssŭ means to sacrifice; hence, probably in reference to the great annual sacrifices, it comes to mean a year. "
"京"	"Ching is composed of a contraction of 高 kao high and a vertical line, and is supposed to picture a high mound (cf. capitolium). It was formerly a radical, but is now classed under 亠 t'ou, the meaning of which is unknown."
"永"	"Yung is a picture of water flowing away, and means long, for ever, eternal = dum defluat amnis. It is now classed under radical shui water."
"嗣"	"Ssŭ is composed of a bundle of tokens of authority given by the suzerain to his vassals, with 口 k'ou mouth above as radical, and 司 ssŭ official as phonetic. It is commonly used in the senses of heir, to inherit."
"崇"	"Ch'ung is composed of 山 shan hills as radical, and 宗 tsung ancestral as phonetic. It means high."
"祯"	"Chêng is composed of 示 shih divine manifestation as radical and 貞 chêng or chên chaste as phonetic. It means lucky, but here stands, with Ch'ung, for the title of the reign of the last Emperor of the Ming dynasty, who came to the throne in A.D. 1628."
"煤"	"Mei is composed of 火 huo fire as radical and 某 as phonetic. It means soot, and is also used for charcoal."
"逝"	"Shih is composed of the walking radical with 折 shê as phonetic, and means to go, to pass away."
"绝"	"Chüeh is composed of 糸 ssŭ silk as radical, with 刀 tao knife over an obsolete word for half a tally. Its original meaning was to cut silk in two. "
"莅"	"Li is composed of 水 shui water as radical and 位 wei a seat, an official post. It is often written 莅."
"翟"	"Ti is here used for 狄 ti, which is composed of 犬 ch'üan dog as radical, with an abbreviation of 亦 i also as phonetic. The barbarians in question were thought to have descended from dogs."
"祚"	"Tsu is composed of 示 shih divine manifestation as radical, with 乍 as phonetic."
"废"	"Fei is composed of the obsolete radical 广 yen a shelter, with 發 as phonetic. It originally meant a falling house."
"洪"	"Hung is composed of 水 shui water as radical, with 共 kung as phonetic. It originally meant an inundation."
"权"	"Ch'üan is composed of 木 mu tree or wood as radical, with an obsolete word meaning small goblet and pronounced kuan as phonetic."
"奄"	"Yen is composed of 大 ta great as radical, with 申 shên to extend as phonetic. One of its original meanings was to open out."
"肆"	"Ssŭ is composed of 長 ch'ang long as radical, with 隶 tai, here read shih, as phonetic."
"寇"	"K'ou is composed of 攴 p'u to tap as radical, and 完 wan to finish. It originally meant violent, and has been explained as referring to the completion of a gang or force previous to issuing forth. It is now classed under radical 宀 mien shelter, roof."
"李"	"Li is composed of 木 mu tree as radical over 子 tzŭ child as phonetic. It means plum, but is here a surname."
"闯"	"Ch'uang is composed of 門 men a, door as radical, and 馬 ma a horse, q.d. a horse rushing out, bursting forth, etc., but is here a name taken by the rebel 李自成 Li Tzŭ-ch'eng, to whose sedition the fall of the Ming dynasty was mostly due."
"焚"	"Fên is composed of 火 huo fire as radical below 林 lin a forest (see 254r) as phonetic."
"清"	"Ch'ing is composed of 水 shui water as radical, with 青 ch'ing the colour of nature as phonetic."
"景"	"Ching is composed of 日 jih sun as radical, with 京 ching city as phonetic; q.d. the sun shining on a city."
"命"	"Ming is composed of 口 k'ou mouth, its old radical, with 令 ling a command (see 271) as phonetic. It is also commonly used in the sense of destiny, as being the command or will of God."
"靖"	"Ching is composed of 立 li to establish as radical, with 青 ch'ing the colour of nature as phonetic."
"克"	"K'o is regarded as a picture of a man carving wood in a house, and originally meant to bear on the shoulders. It is now classed under radical 儿, No. 10."
"定"	"Ting is composed of 宀 mien roof or shelter as radical, with 正 chêng as phonetic."
"全"	"<b>Ch'üan</b> is composed of 入 <i>ju</i> to enter as radical, and 玉 <i>yü</i> jade, minus the dot, and means complete, perfect.</p>"
"在"	"<b>Tsai</b> is composed of 土 <i>t'u</i> earth as radical, and 才 as phonetic, and means to be, to exist, to remain.</p>"
"兹"	"<b>Tzŭ</b> is composed of 艸 <i>ts'ao</i> vegetation as radical, with 幺 <i>yao</i><sup><small>1</small></sup> tender, duplicated. It means this, here, now, etc. </p>"
"治"	"<b>Chih</b>. It especially means to govern a country according to eternal principles, and also to cure a disease. Eitel has ""good (<i>sic</i>) <i>government</i>"" as if good was not part of the actual word, which of course it is.</p>"
"乱"	"<b>Luan</b> is composed of 乙 <i>i</i> a cyclical character, as radical, with 𤔔 <i>luan</i> to govern as phonetic, and originally meant to govern well, but is now used in the senses of rebellion, anarchy, confusion, etc.</p>"
"衰"	"<b>Shuai</b> is composed of 衣 <i>i</i> clothes as radical, with a corruption of what was once a picture of grass or coir, and was pronounced so = a rain-coat, for which 蓑 is now used. Read <i>shuai</i> and coupled with <i>hsing</i> it means the decadence which is supposed to follow and precede with unerring regularity all periods of national or private prosperity. </p>"
"考"	"<b>K'ao</b> is composed of 老 <i>lao</i> old in its contracted form as radical, and 丂 <i>ch'iao</i> an obsolete word meaning vapour struggling to escape. Its original meaning was old (= <i>lao</i>), and, in addition to its common signification, it has also that of a deceased father.</p>"
"实"	"<b>Shih</b> is composed of 宀 <i>mien</i> a roof with 貫 <i>kuan</i> strings of money, valuables, beneath it, and originally meant wealthy; hence it came to mean full, solid, fruit, etc.</p>"
"录"	"<b>Lu</b> is composed of 金 <i>chin</i> metal as radical, and a common phonetic. It is defined as the colour of metal or gold, and comes to mean to copy out. </p>"
"古"	"<b>Ku</b> is composed of 十 <i>shih</i> ten and 口 <i>k'ou</i> mouth as radical, <i>q.d</i>. that which is handed down through ten generations.</p>"
"今"	"<b>Chin</b> is composed of three lines in triangular form, meaning to bring together, united, over a contraction of 及 <i>chi</i> to reach. It is now classed under radical 人 <i>jen</i> man.</p>"
"若"	"<b>Jo</b> is composed of 艸 <i>ts'ao</i> vegetation over 右 <i>yu</i> the right hand, and originally meant to choose vegetables. It now means to conform to, as though, you, etc.</p>"
"目"	"<b>Mu</b> is said to be the picture of an eye with two pupils, turned up on end.</p>"
"口"	"<b>K'ou</b> is obviously the picture of a mouth.</p>"
"诵"	"<b>Sung</b> is composed of 言 <i>yen</i> words and an important phonetic. It is practically identical with <i>yung</i>. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>264.</b></td><td style=""padding-bottom:1em;""><span id=""line264""></span>"
"心"	"<b>Hsin</b> was originally a picture of the heart. It is regarded as the seat not only of the emotional but also of the intellectual faculties.</p>"
"惟"	"<b>Wei</b> is composed of 心 <i>hsin</i> heart as seen in combination, and 隹 <i>chui</i> birds as phonetic. From its old signification have been developed such meanings as only, but, however, etc.</p>"
"斯"	"<b>Ssŭ</b> is composed of 斤 <i>chin</i> axe as radical, and 其 <i>ch'i</i> as phonetic. It originally meant to cut, to lop, and then came to be used as a demonstrative.</p>"
"夕"	"<b>Hsi</b> is a picture of the moon half visible, and originally meant vanished like the sun hidden by trees.</p>"
"仲"	"<b>Chung</b> is composed of 人 <i>jen</i> man as radical and 中 <i>chung</i> middle. It means the second in order of birth, but is here joined with ni as the style or literary name of Confucius.</p>"
"尼"	"<b>Ni</b> is composed of 尸 <i>shih</i> corpse as radical, and 匕 <i>pi</i><sup><small>3</small></sup> an obsolete word meaning spoon, as phonetic. It was the name of a hill at which the mother of Confucius prayed before her son was born.</p>"
"项"	"<b>Hsiang</b> is composed of 頁 <i>yeh</i> head as radical, and 工 <i>kung</i> labour as phonetic. It means the back of the head, sort, kind, a sum of money, but is here the surname of a precocious lad who is said to have been qualified at the age of seven to be the instructor of Confucius.</p>"
"橐"	"<b>T'o</b> means a sack, but is here the personal name of Hsiang as above. It is commonly written 槖. </p>"
"贤"	"<b>Hsien</b> is composed of 貝 <i>pei</i> pearl-oyster as radical, and an obsolete word as phonetic. It means much talent, and is applied to sages on a lower level than the <i>shêng</i>, that is, to men who are wise but not actually inspired. Thus the 經 <i>ching</i> (see title) canonical books are regarded as the work of <i>shêng</i> holy men, whereas the 傳 <i>chuan</i> were the work of <i>hsien</i> wise men. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>270.</b></td><td style=""padding-bottom:1em;""><span id=""line270""></span>"
"尚"	"<b>Shang</b> is composed of 八 <i>pa</i> and 向 <i>hsiang</i> towards, as phonetic, and means to add, to esteem, to some extent, still, etc. It is now classed under radical 小 <i>hsiao</i> small.</p>"
"勤"	"<b>Ch'in</b> is composed of 力 <i>li</i> strength and a common phonetic.</p>"
"赵"	"<b>Chao</b> is composed of 走 <i>tsou</i> to walk as radical, with 肖 <i>hsiao</i> like as phonetic. It means to hasten towards, but is here a surname standing for 趙普 Chao P'u, A.D. 916—992, a famous statesman who aided in founding the Sung dynasty.</p>"
"令"	"<b>Ling</b> is composed of an old word meaning to bring together , and 卩 (obsolete) meaning an officer's seal or tally, one half of which was kept by the sovereign for purposes of verification. It now means a command, honourable, etc., and is classed under radical 人 <i>jen</i> man.</p>"
"鲁"	"<b>Lu</b> was originally composed of a contraction of 自 as radical, with a contraction of an obsolete character meaning pickled fish as phonetic, and meant stupid talk, dull, obtuse. It was the name of the State in which Confucius was born, and so came to be used in the exactly opposite sense of intellectual cultivation. It is not however in that sense, as Eitel and Zottoli wrongly suppose (""kept <i>reading</i> the Lu State's <i>Discourses</i>"" and ""studebat regni Lou sententiis""), that the word is here applied to <i>Lun</i>. By it is meant that particular copy of the <i>Lun Yü</i> which was recovered under the Han dynasty from the Lu State and became finally the standard text, as distinguished from the 齊 Ch'i copy, recovered from the State of that name.</p>"
"论"	"<b>Lun</b>. Here elliptical.</p>"
"彼"	"<b>Pi</b> is composed of 彳 a step with the left foot as radical, and 皮 <i>p'i</i> skin as phonetic. It means that, objective, as opposed to 此 <i>tz'ǔ</i> this, subjective.</p>"
"仕"	"<b>Shih</b> is composed of 人 <i>jen</i> man as radical, and 士 <i>shih</i> (which originally meant affairs, because all affairs begin with 一 <i>i</i> one and end with 十 <i>shih</i> ten) soldier, scholar, as phonetic. It is used in the sense of to hold office.</p>"
"且"	"<b>Ch'ieh</b> is composed of 几 <i>chi</i> a stool standing upon 一 <i>i</i> one, which here does duty for the ground, with two horizontal lines. It originally meant to set forth as a sacrifice.</p>"
"披"	"<b>P'i</b> is composed of 手 <i>shou</i> hand as radical, with 皮 <i>p'i</i> skin as phonetic , and originally meant to grasp from the side. It now means to spread out, etc.</p>"
"蒲"	"<b>P'u</b> is composed of 艸 <i>ts'ao</i> vegetation as radical, and 浦 <i>p'u</i> a reach of a river as phonetic.</p>"
"编"	"<b>Pien</b> is composed of 糸 <i>ssǔ</i> silk as radical and 扁 <i>pien</i> as phonetic. It means to arrange in order, to compile, etc. </p>"
"削"	"<b>Hsiao</b> is composed of 刀 <i>tao</i> knife as radical, with a common phonetic.</p>"
"简"	"<b>Chien</b> is composed of 竹 <i>chu</i> bamboo as radical, with 間 <i>chien</i> a space as phonetic. It also means to abridge, terse, to choose, negligent, etc. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>277.</b></td><td style=""padding-bottom:1em;""><span id=""line277""></span>"
"无"	"<b>Wu</b> was originally composed of 亡 <i>wang</i> to perish as radical, with 橆 <i>wu</i> abundant (now a synonym of 無) as phonetic. It is the negation of 有 <i>yu</i> , and is classed under radical 火 <i>huo</i> fire, as seen in combination at the bottom of a character.</p>"
"勉"	"<b>Mien</b> is composed of 力 <i>li</i> strength as radical, and 免 <i>mien</i> to avoid as phonetic. It originally meant strong, stiff, hard, etc.</p>"
"头"	"<b>T'ou</b> is composed of 頁 <i>yeh</i> head, leaf, as radical, and 豆 <i>tou</i> a sacrificial vessel, beans, as phonetic.</p>"
"悬"	"<b>Hsüan</b> is composed of 心 <i>hsin</i> heart as radical, and 縣 <i>hsien</i>, which was the original form of this character but is now reserved for the sense of magistracy, magistrate, as phonetic, the radical heart being a late addition, to prevent confusion.</p>"
"梁"	"<b>Liang</b>. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>280.</b></td><td style=""padding-bottom:1em;""><span id=""line280""></span>"
"锥"	"<b>Chui</b> is composed of 金 <i>chin</i> metal as radical, and 隹 <i>chui</i> birds as phonetic.</p>"
"刺"	"<b>Tz'ŭ</b> is composed of 刀 <i>tao</i> knife as radical, and 朿 <i>tz'ŭ</i> a thorn (not 束 <i>shu</i> to bind) as phonetic. It has various extended meanings, such as to blame, to criticise.</p>"
"股"	"<b>Ku</b> is composed of 肉 <i>jou</i> flesh as radical and 殳 <i>shu</i> an obsolete word as phonetic. </p>"
"教"	"<b>Chiao</b>. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>282.</b></td><td style=""padding-bottom:1em;""><span id=""line282""></span>"
"苦"	"<b>K'u</b> is composed of 艸 <i>ts'ao</i> vegetation as radical, with 古 <i>ku</i> ancient , and is said to have originally meant the liquorice plant. Its modern sense is bitter and by extension toilsome, poverty-stricken; hence the imported word coolie has been written in Chinese 苦力 <i>k'u li</i>, poverty and strength.</p>"
"囊"	"<b>Nang</b> has a portion of 束 <i>shu</i> to bind appearing as part of the old radical, and also a portion of 襄 <i>hsiang</i> as phonetic. It is now classed under radical 口 <i>k'ou</i> mouth.</p>"
"萤"	"<b>Ying</b> is composed of 虫 <i>ch'ung</i> insect as radical, with a common phonetic. </p>"
"映"	"<b>Ying</b> is composed of 日 <i>jih</i> sun as radical, with 央 <i>yang</i> middle as phonetic.</p>"
"雪"	"<b>Hsüeh</b> is composed of 雨 <i>yü</i> rain as radical, and a contraction of 彗 <i>hui</i> a broom as phonetic. </p>"
"虽"	"<b>Sui</b> is composed of 虫 <i>ch'ung</i> insect, its old radical, with 唯 <i>wei</i> to utter a cry as phonetic. Its original meaning was a creature like a chameleon, but larger. Now classed under radical 隹 <i>chui</i> birds.</p>"
"贫"	"<b>P'in</b> is composed of 貝 <i>pei</i> pearl-oyster, wealth, as radical, with 分 <i>fên</i> to divide, diminish, as phonetic. </p>"
"缀"	"<b>Cho</b> is composed of 車 <i>ch'ê</i> cart as radical, and a common phonetic. It originally meant a petty repair to a cart; hence, to mend. Its modern and usual signification is to stop.</p>"
"负"	"<b>Fu</b> is composed of 人 <i>jen</i> man (not 刀 <i>tao</i> knife, ) written somewhat like its archaic form, over 貝 <i>pei</i> pearl-oyster, wealth, as radical; <i>q.d</i>. that which man relies upon, hence to rely upon, and later to bear on the back, to turn the back, to be ungrateful.</p>"
"薪"	"<b>Hsin</b> is composed of 艸 <i>ts'ao</i> vegetation as radical, with 新 <i>hsin</i> new as phonetic. It means firewood. </p>"
"挂"	"<b>Kua</b> is composed of 手 <i>shou</i> hand as radical, with 卦 <i>kua</i> diagram as phonetic. Its original form was 挂, and it was said to mean to draw, a picture.</p>"
"角"	"<b>Chio</b> is supposed to be a picture of an animal's horn. It further means angle, corner, and is also read <i>chüeh</i><sup><small>2</small></sup> and <i>chiao</i><sup><small>3</small></sup>. </p>"
"虽"	"<b>Sui</b>. Again Eitel has ""indeed.""</p>"
"劳"	"<b>Lao</b> is composed of 力 <i>li</i> strength as radical, and a contraction of 熒 <i>jung</i> or <i>ying</i> blazing as phonetic. It is explained as using strength to put out a fire, toilsome, laborious. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>290.</b></td><td style=""padding-bottom:1em;""><span id=""line290""></span>"
"犹"	"<b>Yu</b> is composed of 犬 <i>ch'üan</i> dog as radical, with 酋 <i>chiu</i> chief as phonetic. It originally meant a gorilla, and now has a host of meanings, such as yet, even, as, like, equal to, etc.</p>"
"卓"	"<b>Cho</b> is composed of 匕 <i>pi</i> spoon and 早 <i>tsao</i> early, but is now classed under radical 十 <i>shih</i> ten. </p>"
"苏"	"<b>Su</b> is composed of 艸 <i>ts'ao</i> vegetation as radical, with 穌 <i>su</i> to gather as phonetic. It means a species of thyme, to revive, to come to life again, etc., but is here the surname of a scholar of the 11th cent. A.D. whose personal name was 洵 Hsün. Lao-ch'üan was his fancy name.</p>"
"泉"	"<b>Ch'üan</b> was originally a picture of water issuing forth and becoming a stream. It was itself a radical, and not, as now, resolvable into 白 <i>pai</i> white, with 水 <i>shui</i> water as radical.</p>"
"发"	"<b>Fa</b> is composed of 弓 <i>kung</i> bow, its old radical, and an obsolete phonetic. It is now classed under radical 癶 <i>po</i> back to back.</p>"
"愤"	"<b>Fên</b> is composed of 心 <i>hsin</i> heart as radical, and what is now a common phonetic for words read <i>fên</i> or <i>p'ên</i>. The latter however was originally read <i>pi</i> and meant ornamentation. It was composed of 貝 <i>pei</i> pearl-oyster as radical, with 卉 <i>hui</i> vegetation as phonetic.</p>"
"籍"	"<b>Chi</b> is composed of 竹 <i>chu</i> bamboo as radical, and a phonetic said to be a corruption of 借 <i>chieh</i> to borrow; <i>q.d</i>. borrowing bamboo in the sense of tablets to write upon, and so documents, records, register of the people, census, one's native place, etc.</p>"
"悔"	"<b>Hui</b> is composed of 心 <i>hsin</i> heart as radical, and 每 <i>mei</i> each, every, as phonetic.</p>"
"迟"	"<b>Ch'ih</b> is composed of the walking radical and 犀 <i>hsi</i> a rhinoceros as phonetic, and means to walk slowly, like a rhinoceros. Hence it has come to mean late in arriving. </p>"
"尔"	"<b>Erh</b> was originally composed of 爻 <i>yao</i> crosswise, its modern radical, duplicated and read <i>li</i>, its old radical, with 冂 <i>chiung</i> border lands, and 尒 <i>êrh</i> a particle as phonetic. Its modern sense is as given, and it is also used for 而.</p>"
"生"	"<b>Shêng</b> was supposed under its old form to be a picture of vegetation springing from the earth. Presenting the root idea of birth, production, it means equally well to be born and to give birth to.</p>"
"早"	"<b>Tsao</b> is composed of 日 <i>jih</i> sun as radical, over a contraction of 甲 <i>chia</i> one of the cyclical characters, which refers to sprouting vegetation; hence the beginning of day, early.</p>"
"灏"	"<b>Hao</b> is composed of 水 water as radical, often omitted, with 頁 <i>yeh</i> head and 景 <i>ching</i> bright, white. It is here the personal name of a scholar who was born A.D. 913 but only succeeded in gaining the highest degree in 985 when already seventy-two, after which he lived for twenty years. The author of the <i>San Tzŭ Ching</i> has added the extra ten years.</p>"
"对"	"<b>Tui</b> was originally composed of 寸 <i>ts'un</i> inch, and an obsolete word meaning luxuriant, the old radical, over 口 <i>k'ou</i> a mouth. It meant to answer questions, a test first applied to candidates for the highest degree by the fourth Emperor of the Han dynasty, B.C. 179—156. His Majesty however objected to the appearance of ""mouth"" in the character, on the ground that replies should not be too long-winded, and he accordingly substituted 士 <i>shih</i> scholar, with which the word has been written ever since. </p>"
"廷"	"<b>T'ing</b> is the audience-chamber, the Court, the hall in which the final examination was held.</p>"
"魁"	"<b>K'uei</b> is composed of 斗 <i>tou</i> a ladle or dipper as radical, with 鬼 <i>kuei</i> disembodied spirits as phonetic. It originally meant a soup-ladle. How it came to mean chief, eminent, etc., is difficult to say,</p>"
